fid	x	y
house_225279	698023.7744505076	3865617.2617905242
house_225280	698022.6520281738	3865627.198599273
house_225281	698021.5296058399	3865637.1354080215
house_225282	698020.407183506	3865647.07221677
house_225283	698019.2847611721	3865657.0090255183
house_225284	698018.1623388382	3865666.945834267
house_225285	698017.0399165043	3865676.8826430156
house_225286	698015.9174941705	3865686.8194517638
house_225287	698014.7950718366	3865696.7562605124
house_225288	698013.6726495026	3865706.693069261
house_225289	698012.5502271688	3865716.6298780097
house_225290	698011.4278048349	3865726.566686758
house_225291	698010.305382501	3865736.5034955065
house_225292	698009.1829601672	3865746.440304255
house_225293	698008.0605378333	3865756.3771130037
house_225294	698006.9381154993	3865766.313921752
house_225295	698005.8156931655	3865776.2507305006
house_225296	698004.6932708316	3865786.187539249
house_225297	698003.5708484977	3865796.1243479974
house_225298	698002.4484261639	3865806.061156746
house_225299	698001.32600383	3865815.9979654946
house_225300	693726.6747577803	3870413.8622816913
house_225301	693729.9268358113	3870423.3187074685
house_225302	693733.1789138424	3870432.7751332456
house_225303	697726.0527183799	3872330.816469381
house_225304	697735.394662489	3872327.248825864
house_225305	697744.7366065979	3872323.681182347
house_225306	697754.078550707	3872320.11353883
house_225307	697763.4204948159	3872316.545895313
house_225308	697799.0113521771	3872301.6917434586
house_225309	697808.2830660492	3872297.945368961
house_225310	697817.5547799213	3872294.198994464
house_225311	697826.8264937934	3872290.4526199666
house_225312	697835.9312001062	3872286.3421689863
house_225313	697844.8188595438	3872281.7585558128
house_225314	697853.7065189814	3872277.1749426397
house_225315	697862.5941784189	3872272.5913294666
house_225316	697810.1608664434	3872335.528090901
house_225317	697805.732816475	3872326.5619114763
house_225318	697801.3047665067	3872317.595732052
house_225319	697796.8767165382	3872308.629552627
house_225320	697780.5060900693	3872309.7337158583
house_225321	697789.6430792708	3872305.6697980035
house_225322	693169.62642686	3861675.7667639456
house_225323	693159.6412420635	3861675.222627402
house_225324	693149.6560572669	3861674.678490858
house_225325	693174.5143719906	3861671.0399274426
house_225326	693174.305077455	3861661.0421178923
house_225327	693174.0957829194	3861651.0443083425
house_225328	693173.8864883839	3861641.0464987927
house_225329	693173.6771938483	3861631.0486892425
house_225330	693173.4678993127	3861621.0508796927
house_225331	693173.2586047772	3861611.053070143
house_225332	693173.0493102416	3861601.0552605926
house_225333	693172.840015706	3861591.057451043
house_225334	693173.2303224261	3861581.0836791457
house_225335	693174.2392713586	3861571.134708241
house_225336	693175.248220291	3861561.185737337
house_225337	693176.2571692235	3861551.236766433
house_225338	693177.2661181559	3861541.287795529
house_225339	693178.2750670884	3861531.3388246247
house_225340	693179.2840160208	3861521.3898537206
house_225341	693174.2291664523	3861681.023610526
house_225342	693173.4494608403	3861690.9931671442
house_225343	693171.8521658151	3861700.798412446
house_225344	693168.7197237341	3861710.295138546
house_225345	696712.4752925831	3869469.7975686435
house_225346	696711.2960287412	3869459.8673452423
house_225347	696710.1167648992	3869449.9371218416
house_225348	696708.9375010573	3869440.006898441
house_225349	696709.42060787	3869430.0475001503
house_225350	696710.250698572	3869420.0820122333
house_225351	696711.0807892741	3869410.116524316
house_225352	696711.910879976	3869400.151036399
house_225353	692344.6535148629	3862462.6154619087
house_225354	692351.8118430396	3862455.632744836
house_225355	692358.9701712162	3862448.6500277636
house_225356	692366.1284993929	3862441.667310691
house_225357	692373.2868275696	3862434.684593619
house_225358	692380.4451557463	3862427.7018765463
house_225359	692387.6034839229	3862420.7191594737
house_225360	692394.7618120996	3862413.736442401
house_225361	692401.9201402763	3862406.7537253285
house_225362	692409.078468453	3862399.771008256
house_225363	692416.2367966296	3862392.7882911833
house_225364	692423.3951248063	3862385.805574111
house_225365	692430.553452983	3862378.8228570386
house_225366	696714.3778942773	3873416.2117238017
house_225367	696724.0203711258	3873413.561697344
house_225368	696733.6628479742	3873410.911670886
house_225369	696743.3053248228	3873408.2616444286
house_225370	696752.9478016712	3873405.6116179707
house_225371	696762.5902785197	3873402.961591513
house_225372	696772.2327553682	3873400.3115650555
house_225373	696781.8752322167	3873397.6615385977
house_225374	696791.5177090652	3873395.0115121403
house_225375	696724.9977931823	3873476.2507464285
house_225376	696722.4543880351	3873466.57959912
house_225377	696719.9109828878	3873456.9084518123
house_225378	696717.3675777406	3873447.237304504
house_225379	696714.8241725934	3873437.5661571957
house_225380	696712.2807674462	3873427.8950098874
house_225381	696708.2857553912	3873412.700952501
house_225382	696705.7439544677	3873403.029383442
house_225383	696703.202153544	3873393.3578143828
house_225384	696700.6603526205	3873383.6862453236
house_225385	696698.1185516969	3873374.0146762645
house_225386	696611.5364712356	3873452.05699027
house_225387	696620.9686406148	3873448.735216527
house_225388	696630.4008099941	3873445.4134427835
house_225389	696639.8329793733	3873442.0916690403
house_225390	696649.2651487525	3873438.769895297
house_225391	696658.6973181318	3873435.4481215538
house_225392	696668.129487511	3873432.1263478105
house_225393	696677.5616568902	3873428.8045740672
house_225394	696686.9938262695	3873425.482800324
house_225395	696696.4259956487	3873422.1610265807
house_225396	697955.8304061878	3866867.428153347
house_225397	697945.8679769424	3866866.562125905
house_225398	697935.9055476971	3866865.6960984627
house_225399	697925.9431184516	3866864.8300710204
house_225400	697915.9806892063	3866863.964043578
house_225401	697965.782989312	3866868.395484598
house_225402	697975.7257263149	3866869.464119657
house_225403	697985.6684633179	3866870.5327547165
house_225404	697995.6112003209	3866871.6013897755
house_225405	698005.5539373239	3866872.670024835
house_225406	698015.4966743268	3866873.738659894
house_225407	698025.4394113298	3866874.8072949536
house_225408	698035.3821483328	3866875.8759300127
house_225409	698045.3248853358	3866876.944565072
house_225410	697961.3534300874	3866862.890609483
house_225411	697962.4370486414	3866852.9494943125
house_225412	697963.5206671953	3866843.0083791423
house_225413	697964.6042857493	3866833.067263972
house_225414	697965.6879043031	3866823.1261488018
house_225415	698051.509610214	3866872.605269086
house_225416	698051.5872937139	3866862.6055708267
house_225417	698048.6304654467	3866853.5357412444
house_225418	698042.9637450611	3866845.2963067936
house_225419	698038.939782704	3866836.285260956
house_225420	698036.2168356879	3866826.6631219243
house_225421	698027.3416213364	3866824.1474772026
house_225422	698017.4287277583	3866822.830457495
house_225423	698007.5158341803	3866821.513437788
house_225424	697997.6029406022	3866820.1964180805
house_225425	697987.6900470242	3866818.879398373
house_225426	697977.7771534461	3866817.5623786654
house_225427	698051.514357126	3866882.6049282146
house_225428	698051.6015344497	3866892.604548213
house_225429	693847.3705382096	3870846.5194992134
house_225430	693849.5157623566	3870856.286689872
house_225431	693851.6609865036	3870866.0538805304
house_225432	693853.8062106506	3870875.821071189
house_225433	693855.9514347976	3870885.5882618474
house_225434	693858.0966589446	3870895.355452506
house_225435	693864.4832188006	3870901.9827344683
house_225436	693873.3149795905	3870897.2923185644
house_225437	693882.1467403803	3870892.601902661
house_225438	693890.9785011702	3870887.911486757
house_225439	693899.8102619601	3870883.221070853
house_225440	693908.64202275	3870878.5306549496
house_225441	693917.4737835398	3870873.8402390457
house_225442	693926.3055443297	3870869.1498231417
house_225443	693935.1373051197	3870864.4594072383
house_225444	693943.9690659095	3870859.7689913344
house_225445	693952.8008266994	3870855.0785754304
house_225446	693961.6325874892	3870850.388159527
house_225447	697005.4404243798	3869393.1093436047
house_225448	697014.0837126715	3869388.080072534
house_225449	697022.7270009633	3869383.0508014625
house_225450	697031.370289255	3869378.0215303916
house_225451	697040.0135775469	3869372.992259321
house_225452	697048.6568658387	3869367.96298825
house_225453	697057.3001541304	3869362.9337171786
house_225454	697065.9434424222	3869357.904446108
house_225455	697074.586730714	3869352.875175037
house_225456	697038.8093158099	3869314.274499597
house_225457	697046.2998086356	3869320.899642405
house_225458	697053.7903014614	3869327.524785213
house_225459	697061.2807942872	3869334.1499280212
house_225460	697068.771287113	3869340.7750708293
house_225461	696907.6344957318	3870238.0815606215
house_225462	696909.6352290101	3870247.8793698843
house_225463	696911.6359622884	3870257.677179147
house_225464	696913.6366955666	3870267.47498841
house_225465	696915.6374288449	3870277.2727976725
house_225466	696917.616150383	3870287.0740163615
house_225467	696918.6732462767	3870297.0179868094
house_225468	692942.5364143371	3865174.1052322118
house_225469	692941.7257358918	3865184.072318068
house_225470	692940.9150574465	3865194.0394039233
house_225471	692940.1043790012	3865204.0064897793
house_225472	692939.2937005559	3865213.9735756353
house_225473	692938.4830221105	3865223.940661491
house_225474	692937.6723436653	3865233.907747347
house_225475	692936.86166522	3865243.874833203
house_225476	692936.0509867747	3865253.8419190585
house_225477	692935.2403083293	3865263.8090049145
house_225478	692934.4296298841	3865273.7760907705
house_225479	692933.6189514388	3865283.7431766265
house_225480	692932.8082729934	3865293.710262482
house_225481	695509.281171271	3869656.8049184927
house_225482	695504.6369973528	3869647.948754051
house_225483	695499.9928234348	3869639.0925896093
house_225484	695495.3486495166	3869630.2364251674
house_225485	695490.7044755984	3869621.380260726
house_225486	695515.8541584736	3869658.6005404345
house_225487	695524.3559589605	3869653.3356198766
house_225488	695532.8577594474	3869648.070699319
house_225489	695541.3595599345	3869642.805778761
house_225490	695549.8613604214	3869637.5408582035
house_225491	695558.3631609083	3869632.2759376457
house_225492	695566.8649613953	3869627.011017088
house_225493	695575.3667618823	3869621.74609653
house_225494	695498.2287869325	3869669.700499328
house_225495	695506.677834211	3869664.35133116
house_225496	695380.9341749011	3869681.1715820893
house_225497	695389.4111784218	3869675.866828437
house_225498	695397.8881819425	3869670.5620747847
house_225499	695406.3651854632	3869665.257321133
house_225500	695414.8421889839	3869659.9525674805
house_225501	695423.3191925046	3869654.6478138287
house_225502	695431.7961960253	3869649.3430601764
house_225503	695440.273199546	3869644.038306524
house_225504	695448.7502030667	3869638.733552872
house_225505	695457.2272065874	3869633.42879922
house_225506	695465.7042101081	3869628.1240455676
house_225507	695474.1812136288	3869622.8192919157
house_225508	695482.6582171496	3869617.5145382634
house_225509	693699.9082042411	3871914.099250967
house_225510	693703.0271812315	3871904.598094062
house_225511	693706.146158222	3871895.096937157
house_225512	693709.6065457307	3871885.760662345
house_225513	696876.8847700784	3863700.3538164333
house_225514	696871.9585757672	3863691.65136795
house_225515	696867.0323814561	3863682.948919466
house_225516	696862.106187145	3863674.2464709827
house_225517	696857.1799928339	3863665.544022499
house_225518	696852.2537985228	3863656.8415740156
house_225519	696847.3276042116	3863648.139125532
house_225520	696842.4014099006	3863639.4366770484
house_225521	694938.0172823151	3863932.558682299
house_225522	694938.039934045	3863942.558656644
house_225523	694938.062585775	3863952.558630989
house_225524	694938.5056438805	3863962.5299524944
house_225525	694939.8399976941	3863972.440527649
house_225526	694942.2198154097	3863982.131390231
house_225527	694944.9877196185	3863991.740693343
house_225528	694947.7556238271	3864001.3499964545
house_225529	694950.5235280358	3864010.9592995658
house_225530	694953.8707080561	3864020.357298996
house_225531	694957.9400486468	3864029.491874364
house_225532	694962.1398251241	3864038.5585512263
house_225533	694967.2881342389	3864047.131468656
house_225534	694972.4364433539	3864055.7043860857
house_225535	694977.6225715826	3864064.2544160318
house_225536	694982.8292516604	3864072.7920083483
house_225537	694988.0359317382	3864081.3296006653
house_225538	694993.2426118162	3864089.8671929818
house_225539	694998.449291894	3864098.4047852987
house_225540	695003.6559719718	3864106.9423776153
house_225541	695008.8626520496	3864115.479969932
house_225542	695014.0693321275	3864124.0175622487
house_225543	695019.2760122053	3864132.5551545657
house_225544	695024.4826922831	3864141.0927468822
house_225545	695029.689372361	3864149.630339199
house_225546	695034.8960524389	3864158.1679315157
house_225547	695040.1027325167	3864166.7055238327
house_225548	695045.3094125945	3864175.243116149
house_225549	695050.5160926724	3864183.780708466
house_225550	695055.7227727502	3864192.3183007827
house_225551	695060.9294528281	3864200.8558930997
house_225552	695066.136132906	3864209.393485416
house_225553	695071.3428129838	3864217.931077733
house_225554	695076.5494930616	3864226.4686700497
house_225555	695081.7561731394	3864235.0062623667
house_225556	695086.9628532173	3864243.543854683
house_225557	695095.4191781447	3864257.1645108983
house_225558	695100.8424209312	3864265.5662034466
house_225559	695106.2656637176	3864273.967895995
house_225560	695111.6889065042	3864282.3695885437
house_225561	695117.1121492906	3864290.771281092
house_225562	695122.5353920772	3864299.1729736403
house_225563	695127.9586348636	3864307.574666189
house_225564	695133.3818776502	3864315.9763587373
house_225565	695138.8051204366	3864324.3780512856
house_225566	695144.228363223	3864332.7797438344
house_225567	695149.6516060096	3864341.1814363827
house_225568	695155.074848796	3864349.583128931
house_225569	695160.4980915826	3864357.98482148
house_225570	695165.921334369	3864366.386514028
house_225571	695171.3445771555	3864374.7882065764
house_225572	695176.767819942	3864383.189899125
house_225573	695182.1910627285	3864391.5915916734
house_225574	695187.614305515	3864399.9932842217
house_225575	695193.0375483015	3864408.3949767705
house_225576	695198.460791088	3864416.796669319
house_225577	695203.8840338745	3864425.198361867
house_225578	695209.3072766609	3864433.600054416
house_225579	695214.7305194475	3864442.001746964
house_225580	695220.1387583719	3864450.4130079336
house_225581	695225.469263839	3864458.8738419036
house_225582	695230.7997693061	3864467.3346758736
house_225583	695236.1302747732	3864475.795509843
house_225584	695241.4607802402	3864484.256343813
house_225585	695246.7912857074	3864492.717177783
house_225586	695252.1217911744	3864501.1780117527
house_225587	695257.4522966415	3864509.6388457227
house_225588	695262.7828021087	3864518.0996796926
house_225589	695268.1133075757	3864526.560513662
house_225590	695273.4438130428	3864535.021347632
house_225591	695278.7743185099	3864543.482181602
house_225592	695284.104823977	3864551.943015572
house_225593	695289.4353294441	3864560.4038495417
house_225594	695294.7658349111	3864568.8646835117
house_225595	695300.0963403783	3864577.3255174817
house_225596	695305.4268458453	3864585.786351451
house_225597	695310.7573513124	3864594.247185421
house_225598	695316.0878567796	3864602.708019391
house_225599	695321.4183622466	3864611.1688533607
house_225600	695326.7488677137	3864619.6296873307
house_225601	695332.0537905919	3864628.1063350015
house_225602	695337.2388663132	3864636.657065366
house_225603	695342.4239420346	3864645.2077957303
house_225604	695347.609017756	3864653.7585260947
house_225605	695352.7940934773	3864662.3092564587
house_225606	695357.9791691987	3864670.859986823
house_225607	695363.16424492	3864679.4107171874
house_225608	695368.3493206415	3864687.961447552
house_225609	695373.5343963628	3864696.5121779162
house_225610	695378.7194720842	3864705.0629082806
house_225611	695383.9045478055	3864713.613638645
house_225612	695389.0896235269	3864722.1643690094
house_225613	695394.2746992483	3864730.715099374
house_225614	695399.4597749696	3864739.2658297378
house_225615	695404.644850691	3864747.816560102
house_225616	695409.8299264123	3864756.3672904666
house_225617	695415.0150021337	3864764.918020831
house_225618	695420.200077855	3864773.4687511954
house_225619	695425.3851535764	3864782.0194815597
house_225620	695430.5702292977	3864790.570211924
house_225621	695435.7553050191	3864799.1209422885
house_225622	695440.9403807404	3864807.671672653
house_225623	695446.1254564618	3864816.2224030173
house_225624	695451.3105321832	3864824.7731333813
house_225625	695456.6760641505	3864833.210386066
house_225626	695462.1362442399	3864841.588120449
house_225627	695467.5964243291	3864849.965854832
house_225628	695473.0566044184	3864858.343589215
house_225629	695478.5167845078	3864866.721323598
house_225630	695483.976964597	3864875.0990579813
house_225631	695489.4371446864	3864883.4767923644
house_225632	695494.8973247756	3864891.854526747
house_225633	695500.3575048649	3864900.23226113
house_225634	695505.8176849543	3864908.609995513
house_225635	695511.2778650435	3864916.9877298963
house_225636	693615.1977922684	3871485.772030272
house_225637	693611.0411656781	3871476.6768416874
house_225638	693606.8845390877	3871467.5816531028
house_225639	693602.7279124974	3871458.486464518
house_225640	693595.153009983	3871443.8832161645
house_225641	693589.5619062585	3871435.59228382
house_225642	693583.9708025339	3871427.3013514755
house_225643	693578.3796988094	3871419.010419131
house_225644	693572.7885950847	3871410.7194867865
house_225645	693618.6609429519	3871425.5092587885
house_225646	693611.8913492524	3871432.869462668
house_225647	693605.1217555528	3871440.229666547
house_225648	697461.8747094964	3864519.037769264
house_225649	697466.1848875262	3864510.0143350316
house_225650	697470.495065556	3864500.9909007987
house_225651	697477.8104567876	3864494.39402753
house_225652	697455.2982885	3864521.214572354
house_225653	697446.4556245371	3864516.544744302
house_225654	697437.6129605741	3864511.8749162494
house_225655	697428.7702966112	3864507.2050881973
house_225656	697419.9276326483	3864502.535260145
house_225657	697411.0849686854	3864497.8654320925
house_225658	697402.2423047224	3864493.1956040403
house_225659	697393.3996407595	3864488.5257759877
house_225660	697384.5569767966	3864483.8559479355
house_225661	697375.7143128336	3864479.186119883
house_225662	697366.8716488708	3864474.5162918307
house_225663	697421.6001807031	3864355.460405147
house_225664	697426.5603196925	3864364.14355096
house_225665	697431.5204586819	3864372.8266967726
house_225666	697436.4805976714	3864381.5098425853
house_225667	697441.4407366607	3864390.1929883985
house_225668	697446.4008756501	3864398.876134211
house_225669	697451.3610146395	3864407.559280024
house_225670	697455.9601585703	3864416.433399683
house_225671	697460.3474621206	3864425.419587282
house_225672	697464.7347656707	3864434.4057748807
house_225673	697469.1220692209	3864443.3919624793
house_225674	697473.509372771	3864452.378150078
house_225675	697477.8966763212	3864461.3643376767
house_225676	697482.2839798713	3864470.3505252753
house_225677	697486.6712834215	3864479.336712874
house_225678	697494.4139602748	3864484.013490225
house_225679	697504.0782742057	3864481.4442420388
house_225680	697513.7425881367	3864478.8749938523
house_225681	697523.4069020676	3864476.3057456654
house_225682	697533.2752684508	3864475.126407616
house_225683	697543.2702450008	3864474.809478972
house_225684	697553.2652215508	3864474.492550328
house_225685	697560.5469859414	3864477.497459841
house_225686	697562.2320998003	3864487.354456913
house_225687	697564.0364372784	3864497.0485754097
house_225688	697573.9417220976	3864495.6755012493
house_225689	697583.8470069168	3864494.3024270884
house_225690	697593.7522917361	3864492.929352928
house_225691	698086.6526652805	3867118.7094538915
house_225692	698078.0267888088	3867123.7685303977
house_225693	698069.4009123369	3867128.8276069034
house_225694	698060.7750358651	3867133.8866834096
house_225695	698052.1491593934	3867138.9457599157
house_225696	698043.5232829215	3867144.0048364215
house_225697	698034.8974064498	3867149.0639129276
house_225698	698026.1206163034	3867153.834642686
house_225699	698017.0473350874	3867158.0388748366
house_225700	698007.9740538715	3867162.243106987
house_225701	697998.9007726555	3867166.4473391376
house_225702	698095.3983115957	3867113.866671362
house_225703	698104.2637277542	3867109.240182808
house_225704	698113.1291439127	3867104.613694255
house_225705	698121.9945600713	3867099.987205701
house_225706	698130.8599762297	3867095.3607171476
house_225707	698139.7253923882	3867090.7342285938
house_225708	698148.5908085468	3867086.1077400404
house_225709	698157.4562247052	3867081.4812514866
house_225710	695509.7743784952	3870498.5478632287
house_225711	695499.8603990639	3870497.2390424483
house_225712	695489.9464196325	3870495.930221668
house_225713	695478.3776852213	3870489.43874082
house_225714	695477.9161133645	3870479.449398929
house_225715	695477.4545415076	3870469.4600570374
house_225716	695476.9929696509	3870459.4707151465
house_225717	695476.531397794	3870449.481373255
house_225718	695476.0698259373	3870439.492031364
house_225719	695475.6082540804	3870429.5026894724
house_225720	695475.1466822237	3870419.513347581
house_225721	696833.0021359125	3866459.0049628676
house_225722	696823.5215001054	3866455.8241540566
house_225723	696814.0408642982	3866452.6433452456
house_225724	699323.4939069345	3866603.184095558
house_225725	699319.0202777474	3866594.24057042
house_225726	699314.5466485603	3866585.2970452816
house_225727	699309.7461900533	3866566.2290129266
house_225728	699309.7517418081	3866556.2290144674
house_225729	699309.757293563	3866546.229016009
house_225730	699309.6947669564	3866536.232867189
house_225731	699308.5619119051	3866526.2972424263
house_225732	699307.4290568539	3866516.361617663
house_225733	699306.2962018027	3866506.4259929
house_225734	699305.1633467515	3866496.4903681367
house_225735	699304.0304917002	3866486.5547433738
house_225736	699301.6601437578	3866476.9216406
house_225737	699298.081375074	3866467.583952733
house_225738	699294.5026063903	3866458.246264865
house_225739	699290.9238377066	3866448.908576998
house_225740	699287.3450690228	3866439.5708891307
house_225741	696634.2737358084	3873693.570680582
house_225742	696643.8228339138	3873690.6017202637
house_225743	696653.3719320194	3873687.632759945
house_225744	696662.9210301248	3873684.6637996268
house_225745	696672.4701282302	3873681.694839308
house_225746	696682.0192263356	3873678.7258789893
house_225747	696691.568324441	3873675.756918671
house_225748	696701.1174225465	3873672.7879583524
house_225749	696710.6665206519	3873669.818998034
house_225750	696720.2156187573	3873666.8500377154
house_225751	696729.7647168627	3873663.881077397
house_225752	696739.3138149682	3873660.9121170784
house_225753	696748.8629130736	3873657.9431567597
house_225754	696758.412011179	3873654.9741964415
house_225755	695794.4709147356	3863137.050694417
house_225756	695803.8241258342	3863133.512694679
house_225757	695813.1773369327	3863129.974694941
house_225758	695822.5305480312	3863126.4366952037
house_225759	695831.8837591298	3863122.8986954656
house_225760	695841.2369702284	3863119.3606957276
house_225761	699112.8294137139	3865806.659403828
house_225762	699111.1711530582	3865796.797853666
house_225763	699109.5128924025	3865786.936303504
house_225764	699107.8546317468	3865777.0747533417
house_225765	699106.1963710912	3865767.2132031797
house_225766	699104.5381104355	3865757.3516530176
house_225767	699102.8798497798	3865747.4901028555
house_225768	699101.2215891241	3865737.628552694
house_225769	699099.5633284685	3865727.767002532
house_225770	699097.9050678128	3865717.9054523697
house_225771	699096.2468071571	3865708.0439022076
house_225772	699094.5885465015	3865698.1823520456
house_225773	699092.9302858458	3865688.3208018835
house_225774	699114.3840214977	3865816.53726719
house_225775	699115.8349764098	3865826.431443752
house_225776	699117.2859313219	3865836.325620314
house_225777	699118.736886234	3865846.2197968764
house_225778	699120.187841146	3865856.1139734383
house_225779	699117.3111182167	3865864.630295514
house_225780	699107.6914288886	3865866.876512057
house_225781	699097.8123962801	3865868.4272263185
house_225782	699087.9333636715	3865869.9779405794
house_225783	699078.054331063	3865871.5286548403
house_225784	699068.1752984544	3865873.079369101
house_225785	699118.6026146858	3865810.844413888
house_225786	699128.4907559741	3865809.3528838474
house_225787	699138.3788972624	3865807.861353806
house_225788	699148.2670385507	3865806.3698237655
house_225789	699090.3447056747	3865671.9730435233
house_225790	699089.005048294	3865662.0631838823
house_225791	699087.6653909134	3865652.1533242413
house_225792	699086.3257335327	3865642.2434646003
house_225793	699084.986076152	3865632.3336049593
house_225794	699083.6464187712	3865622.423745319
house_225795	699082.3067613906	3865612.513885678
house_225796	697500.1569320753	3871493.8047345867
house_225797	696848.7774775807	3874843.712474235
house_225798	696856.2794644102	3874850.3245989773
house_225799	696863.7814512396	3874856.93672372
house_225800	696871.283438069	3874863.5488484623
house_225801	696879.1867851374	3874869.6561164386
house_225802	696887.3201424462	3874875.474062716
house_225803	696895.4534997551	3874881.292008993
house_225804	696903.5868570639	3874887.109955271
house_225805	696911.4696947085	3874893.2544654957
house_225806	696919.1959764985	3874899.603053504
house_225807	696926.9222582885	3874905.9516415126
house_225808	696935.7389203227	3874910.620595686
house_225809	696944.6826554264	3874915.093805093
house_225810	696954.5340920992	3874916.805205751
house_225811	696964.3877093656	3874918.509971649
house_225812	696974.2413266321	3874920.2147375466
house_225813	696984.0949438986	3874921.9195034443
house_225814	696304.0601441176	3873386.5034658927
house_225815	696303.683838937	3873376.5105486806
house_225816	696303.3075337564	3873366.5176314684
house_225817	696302.9312285758	3873356.524714256
house_225818	696302.5549233952	3873346.531797044
house_225819	697763.3512389407	3865314.482022314
house_225820	697763.2243779494	3865324.4812175957
house_225821	697763.0975169581	3865334.4804128776
house_225822	697762.9706559668	3865344.47960816
house_225823	693587.6043808007	3864654.5208760006
house_225824	693593.5855813334	3864646.506810853
house_225825	693599.5667818659	3864638.4927457054
house_225826	693605.5479823984	3864630.478680558
house_225827	693611.5291829311	3864622.46461541
house_225828	693617.5103834636	3864614.450550263
house_225829	693623.4915839961	3864606.4364851154
house_225830	693629.4727845287	3864598.4224199676
house_225831	693635.4539850613	3864590.40835482
house_225832	693063.9193032667	3871644.775082807
house_225833	693062.9892111233	3871634.8184303273
house_225834	693062.05911898	3871624.8617778476
house_225835	693061.1290268366	3871614.9051253675
house_225836	693060.1989346932	3871604.9484728877
house_225837	693059.4028871803	3871650.183565726
house_225838	693049.4399628643	3871651.0438790834
house_225839	693039.4770385483	3871651.9041924407
house_225840	698000.2358866105	3869716.5969577245
house_225841	698002.613456546	3869726.3102044114
house_225842	693420.7278522722	3871725.3019155827
house_225843	693419.1385840201	3871715.429011936
house_225844	693417.6593515166	3871705.5550732496
house_225845	693419.0626182207	3871695.6540206512
house_225846	694406.349716322	3873010.258825168
house_225847	694412.33796907	3873018.2676221454
house_225848	694418.3262218179	3873026.2764191227
house_225849	694424.3144745658	3873034.2852161005
house_225850	694430.3027273137	3873042.294013078
house_225851	694436.2909800616	3873050.3028100557
house_225852	694442.2792328096	3873058.311607033
house_225853	693632.1239615113	3862558.9146766937
house_225854	693624.2187112219	3862552.7903793575
house_225855	693616.3134609326	3862546.6660820213
house_225856	693608.4082106433	3862540.541784685
house_225857	693600.502960354	3862534.417487349
house_225858	693592.5977100646	3862528.2931900127
house_225859	693584.6924597754	3862522.1688926765
house_225860	693576.787209486	3862516.04459534
house_225861	693568.8819591966	3862509.9202980036
house_225862	693639.0475631491	3862557.955221369
house_225863	693644.9895161357	3862549.912013383
house_225864	693650.9314691222	3862541.8688053973
house_225865	693656.8734221087	3862533.825597411
house_225866	693662.8153750952	3862525.782389425
house_225867	693668.7573280818	3862517.739181439
house_225868	693674.6992810683	3862509.695973453
house_225869	693561.1464663269	3862497.6030346956
house_225870	693567.1780348597	3862489.626808706
house_225871	693573.2096033925	3862481.650582717
house_225872	693579.2411719253	3862473.6743567274
house_225873	693532.3827084535	3862534.6767508024
house_225874	693538.5243030536	3862526.784931255
house_225875	693544.6658976537	3862518.8931117076
house_225876	693550.8074922538	3862511.0012921602
house_225877	698729.1826837907	3865859.3042274876
house_225878	698733.7006814217	3865868.225421209
house_225879	698738.2186790527	3865877.1466149297
house_225880	698742.7366766836	3865886.0678086504
house_225881	695175.355232484	3874482.7157584624
house_225882	695173.5922439783	3874472.872391583
house_225883	695171.8292554725	3874463.029024703
house_225884	695170.0662669668	3874453.1856578235
house_225885	695168.303278461	3874443.3422909435
house_225886	695166.5402899553	3874433.498924064
house_225887	695164.7773014496	3874423.6555571845
house_225888	695163.0143129438	3874413.8121903045
house_225889	695161.251324438	3874403.968823425
house_225890	695159.4883359323	3874394.125456545
house_225891	695157.7253474266	3874384.2820896655
house_225892	695155.9623589208	3874374.4387227856
house_225893	695154.1993704151	3874364.595355906
house_225894	695152.4363819093	3874354.751989026
house_225895	695150.6733934035	3874344.9086221466
house_225896	695148.9104048979	3874335.065255267
house_225897	695147.1474163921	3874325.221888387
house_225898	695145.3844278863	3874315.3785215076
house_225899	695183.3696684398	3874530.361709869
house_225900	695181.7229313934	3874520.498228886
house_225901	695180.0761943471	3874510.6347479033
house_225902	695178.4294573008	3874500.7712669205
house_225903	694824.2739868765	3864141.2771479175
house_225904	694815.0723885598	3864145.1925774496
house_225905	694805.8707902433	3864149.1080069817
house_225906	694796.6691919266	3864153.0234365133
house_225907	694787.4675936099	3864156.9388660453
house_225908	694778.2659952933	3864160.854295577
house_225909	694769.0643969766	3864164.769725109
house_225910	694759.8627986601	3864168.685154641
house_225911	694750.6612003434	3864172.6005841726
house_225912	694741.4596020267	3864176.5160137047
house_225913	697588.9185623564	3872582.7104692115
house_225914	697597.7156655319	3872577.955369242
house_225915	697606.5127687075	3872573.2002692726
house_225916	697615.309871883	3872568.445169303
house_225917	697624.1069750586	3872563.6900693337
house_225918	697632.9040782341	3872558.9349693647
house_225919	697641.7011814098	3872554.179869395
house_225920	694542.6457412639	3871664.6844492494
house_225921	694547.8606450964	3871673.217020844
house_225922	694965.7149929951	3871918.1453617965
house_225923	694961.9403266722	3871908.8851299337
house_225924	694958.1656603492	3871899.6248980714
house_225925	698410.4628461273	3871448.924719295
house_225926	698418.8099828381	3871443.4178773025
house_225927	698427.1571195488	3871437.91103531
house_225928	698435.5042562595	3871432.404193317
house_225929	697448.4280583719	3874621.197876031
house_225930	697446.7119409327	3874611.346229421
house_225931	697444.9958234935	3874601.4945828104
