fid	x	y
house_4637	687549.0607136927	6085029.457463686
house_4638	687541.8658018862	6085016.295653624
house_4639	687534.6708900797	6085003.133843563
house_4640	687527.4759782732	6084989.972033502
house_4641	687520.2810664667	6084976.81022344
house_4642	687513.0861546602	6084963.648413378
house_4643	687505.8912428537	6084950.486603317
house_4644	687498.6963310472	6084937.324793255
house_4645	687722.5883284892	6085087.070255294
house_4646	687717.0064418259	6085074.098562485
house_4647	687699.8521364523	6085062.971617922
house_4648	687698.5227644372	6085048.154171499
house_4649	687692.0329733689	6085034.711804093
house_4650	687683.827606294	6085022.1550548645
house_4651	687675.6222392191	6085009.598305637
house_4652	687667.4982286183	6084996.989149463
house_4653	687659.6013214131	6084984.237636593
house_4654	687652.019236873	6084971.29637536
house_4655	687644.7044026137	6084958.201144168
house_4656	687637.5095049229	6084945.03932639
house_4657	687630.314607232	6084931.877508613
house_4658	687623.1197095411	6084918.715690835
house_4659	687460.9421047079	6084808.879246438
house_4660	687453.1235188319	6084796.078085752
house_4661	687443.7248188257	6084784.5356643675
house_4662	687430.1672785897	6084778.525133207
house_4663	687415.2023855568	6084778.205958978
house_4664	687400.2054771826	6084778.510490121
house_4665	687385.2085688085	6084778.815021265
house_4666	687370.218793342	6084779.259716535
house_4667	687355.6929054086	6084782.680511723
house_4668	687343.1799607498	6084790.786480628
house_4669	686871.4107142399	6084691.46054237
house_4670	686868.635156959	6084676.719569479
house_4671	686865.859599678	6084661.978596588
house_4672	686863.084042397	6084647.237623696
house_4673	686860.3084851159	6084632.496650805
house_4674	686857.5329278349	6084617.755677914
house_4675	686854.9673949666	6084602.97894326
house_4676	686853.4336355471	6084588.065310834
house_4677	686853.5408287334	6084573.073694152
house_4678	686877.3357121386	6084696.330857386
house_4679	686892.3351485532	6084696.200829543
house_4680	686907.334584968	6084696.0708016995
house_4681	686922.3288427755	6084695.720026677
house_4682	686937.2306891072	6084694.09205583
house_4683	686951.994701245	6084691.44965783
house_4684	687292.6610070586	6084621.168108852
house_4685	687279.2731586233	6084627.923158635
house_4686	687266.5827810152	6084635.906565605
house_4687	687254.7214967961	6084645.071125491
house_4688	687243.6322868365	6084655.169350574
house_4689	687232.6911792287	6084665.430547596
house_4690	687221.750071621	6084675.691744617
house_4691	687210.8089640134	6084685.952941639
house_4692	687199.8678564056	6084696.214138661
house_4693	687188.9267487979	6084706.475335682
house_4694	687177.9856411902	6084716.736532704
house_4695	687167.0445335825	6084726.997729725
house_4696	687156.1034259747	6084737.258926747
house_4697	687145.9680859441	6084748.261849855
house_4698	687139.4815225679	6084761.712315928
house_4699	687134.8039747486	6084775.964352498
house_4700	687237.8127148403	6084565.048881969
house_4701	687251.6358593608	6084570.873027878
house_4702	687265.4284944454	6084576.762908385
house_4703	687277.7944959723	6084585.131423346
house_4704	687286.739439723	6084597.079310245
house_4705	687293.2218702085	6084610.602854668
house_4706	687357.098800923	6084526.110572609
house_4707	687364.408303692	6084539.209090437
house_4708	687371.4586153475	6084552.4398264
house_4709	687373.4437471991	6084567.144881548
house_4710	687368.2108767098	6084581.023162053
house_4711	687357.0781451161	6084590.819397619
house_4712	687343.5376641661	6084597.267166498
house_4713	687329.9611684678	6084603.645157134
house_4714	687316.3846727695	6084610.02314777
house_4715	687302.8081770712	6084616.401138406
house_4716	687164.9128738294	6084806.185806762
house_4717	687152.4279386854	6084797.893454181
house_4718	687138.8358694528	6084791.598822045
house_4719	687125.9417459692	6084786.949573403
house_4720	687111.4899838783	6084782.931293614
house_4721	687096.7795406128	6084780.0417724755
house_4722	687081.9563019	6084777.841564703
house_4723	687067.0137266928	6084776.530288158
house_4724	687052.022091289	6084776.3972665835
house_4725	687037.0474071711	6084776.962667384
house_4726	686848.937474238	6084566.177048808
house_4727	686834.0024969531	6084564.781895232
house_4728	686819.2835121339	6084562.279627782
house_4729	686808.003362508	6084552.649358917
house_4730	686798.3288228846	6084541.18623181
house_4731	686854.5434625846	6084561.681652471
house_4732	686857.0762148488	6084546.9043192705
house_4733	686860.5665027215	6084532.317899498
house_4734	686864.9142896119	6084517.970300068
house_4735	686870.4425505889	6084504.033269928
house_4736	686877.2731249426	6084490.685839215
house_4737	686885.1688431131	6084477.941780616
house_4738	686894.0789280384	6084465.883019959
house_4739	686904.084927334	6084454.71735519
house_4740	686914.9962003406	6084444.436153257
house_4741	686926.7103667659	6084435.079013851
house_4742	686939.2166092601	6084426.810749601
house_4743	686952.3277655939	6084419.52782589
house_4744	686968.1871572592	6084688.400812268
house_4745	686982.9281290366	6084685.625249071
house_4746	686997.6716706095	6084682.864538531
house_4747	687012.5369245972	6084680.907241877
house_4748	687027.5182904685	6084680.2880920265
house_4749	687042.5177269701	6084680.158074215
house_4750	687057.5171634719	6084680.028056404
house_4751	687072.5112702793	6084679.763846527
house_4752	687087.0944259263	6084676.574476694
house_4753	687099.7985915978	6084668.732224775
house_4754	687110.8159034809	6084658.557508423
house_4755	687121.7570139416	6084648.296314443
house_4756	686962.3483132948	6084684.412342547
house_4757	686959.5727531789	6084669.671370191
house_4758	686956.797193063	6084654.930397833
house_4759	686954.021632947	6084640.189425476
house_4760	686951.2460728311	6084625.448453118
house_4761	686948.4705127152	6084610.70748076
house_4762	686945.6949525992	6084595.966508403
house_4763	686943.6710234003	6084581.121071536
house_4764	686944.1406282977	6084566.156221652
house_4765	686947.3038913687	6084551.514587597
house_4766	686953.1264872347	6084537.710224806
house_4767	686961.3671267352	6084525.205146333
house_4768	686971.7244007086	6084514.3962576045
house_4769	686983.85922328	6084505.63489888
house_4770	686997.0282108291	6084498.460485203
house_4771	687010.2932592366	6084491.457736404
house_4772	687023.5583076441	6084484.454987604
house_4773	687036.8605789203	6084477.526520334
house_4774	687050.7536843234	6084471.92872992
house_4775	687065.3762951564	6084468.6727036685
house_4776	687080.3370041618	6084467.846472536
house_4777	687095.2767732083	6084469.151213323
house_4778	687110.1898845335	6084470.763389058
house_4779	687125.1029958588	6084472.375564793
house_4780	687140.016107184	6084473.987740529
house_4781	687154.9292185092	6084475.5999162635
house_4782	687169.8423298345	6084477.212091999
house_4783	687184.7554411596	6084478.824267734
house_4784	687199.6685524848	6084480.4364434695
house_4785	687214.0883373639	6084484.298995996
house_4786	687226.5651131197	6084492.486228347
house_4787	687235.6662089467	6084504.306667059
house_4788	687240.5433383744	6084518.41005147
house_4789	687240.5421008881	6084533.327644939
house_4790	687237.0871585942	6084547.917759482
house_4791	687129.4233336265	6084641.106398601
house_4792	687140.3644345058	6084630.845194406
house_4793	687151.3055353852	6084620.58399021
house_4794	687162.2466362645	6084610.322786014
house_4795	687173.1877371437	6084600.061581818
house_4796	687184.128838023	6084589.800377622
house_4797	687195.0699389024	6084579.539173426
house_4798	687206.0887060504	6084569.366969003
house_4799	687219.4162041065	6084562.85291772
house_4800	687122.3559052949	6084640.879760096
house_4801	687112.0947211792	6084629.938640385
house_4802	687101.9171050068	6084618.921177006
house_4803	687092.5402649973	6084607.225601209
house_4804	687084.0179766078	6084594.883082466
house_4805	687075.5946637442	6084582.471483037
house_4806	687067.6429514553	6084578.504297968
house_4807	687052.6926058201	6084579.723791875
house_4808	687075.8294048525	6084574.2584302705
house_4809	687085.4384194085	6084562.740321083
house_4810	687126.1870226765	6084880.451496236
house_4811	687135.7284845101	6084869.108450197
house_4812	687147.3587268101	6084859.635464182
house_4813	687158.9889691102	6084850.162478167
house_4814	687170.6192114102	6084840.689492151
house_4815	687182.2494537102	6084831.216506137
house_4816	687171.3560944365	6084813.451310969
house_4817	687181.4583440481	6084824.12856463
house_4818	687184.936985191	6084822.705962946
house_4819	687175.3052165227	6084811.688424172
house_4820	687286.439957954	6085119.6031197235
house_4821	687272.7187318162	6085125.663478893
house_4822	687258.9473446986	6085131.602634739
house_4823	687244.5668541339	6085135.746424975
house_4824	687229.7280793758	6085137.918588751
house_4825	687214.839476084	6085139.688333677
house_4826	687200.396874841	6085136.437468061
house_4827	687291.7401387787	6085122.52994721
house_4828	687295.2199968784	6085137.066597776
house_4829	687300.9485549261	6085141.190737968
house_4830	687297.82048219	6085126.641305137
house_4831	686660.2851531921	6085315.404745628
house_4832	686649.604112769	6085325.9363825135
house_4833	686638.923072346	6085336.468019399
house_4834	686628.2420319229	6085346.999656284
house_4835	686647.4213719844	6085119.959553479
house_4836	686634.3655879392	6085127.345113915
house_4837	686621.3098038939	6085134.7306743525
house_4838	686608.2540198485	6085142.116234789
house_4839	686595.1982358033	6085149.501795226
house_4840	686582.1483920619	6085156.896884545
house_4841	686572.428282977	6085167.974076986
house_4842	686571.5066714028	6085182.663527756
house_4843	686578.0412445492	6085196.11681394
house_4844	686585.388949347	6085209.191090763
house_4845	686593.0827773318	6085222.066570902
house_4846	686601.2088552392	6085234.6747768745
house_4847	686609.710506115	6085247.030852888
house_4848	686618.5373634597	6085259.15553401
house_4849	686627.6842018722	6085271.041655589
house_4850	686637.171816872	6085282.659967068
house_4851	686647.0614233484	6085293.937273356
house_4852	686657.2464111183	6085304.946103309
house_4853	686613.0866415714	6085361.943033842
house_4854	686602.4055662858	6085372.474635371
house_4855	686563.188333969	6085331.265290235
house_4856	686575.4434528451	6085322.849382555
house_4857	686588.8451743998	6085327.4435704425
house_4858	686598.8620737522	6085338.608772069
house_4859	686608.8789731045	6085349.773973696
house_4860	686649.728194155	6085424.145784896
house_4861	686638.1313222937	6085414.632806778
house_4862	686626.8084295371	6085404.794509181
house_4863	686615.7409511991	6085394.67124989
house_4864	686604.9100914786	6085384.29627092
house_4865	686594.1992977215	6085373.545163815
house_4866	686583.856419901	6085362.681787965
house_4867	686573.8394863443	6085351.516617025
house_4868	686564.100174322	6085340.1101355525
house_4869	686608.7791317183	6085042.516331074
house_4870	686616.2405268725	6085055.528924296
house_4871	686623.7019220265	6085068.5415175175
house_4872	686631.1633171805	6085081.554110739
house_4873	686638.6247123346	6085094.566703961
house_4874	686646.0861074886	6085107.579297183
house_4875	686760.6548664161	6085145.667422926
house_4876	686752.0162656638	6085133.404691703
house_4877	686743.3776649116	6085121.14196048
house_4878	686734.7390641592	6085108.879229257
house_4879	686725.9584283658	6085096.725508
house_4880	686713.2947351523	6085089.259332622
house_4881	686698.7065576173	6085091.080918767
house_4882	686685.5978920013	6085098.363378907
house_4883	686672.5421079	6085105.748939244
house_4884	686659.4863237988	6085113.1344995815
house_4885	686601.9270058592	6085040.61741152
house_4886	686588.8320234357	6085047.933246082
house_4887	686575.653766448	6085055.096039968
house_4888	686562.3988998635	6085062.118041948
house_4889	686549.0354484168	6085068.929432997
house_4890	686535.6272897894	6085075.654110106
house_4891	686522.6037049916	6085083.070074147
house_4892	686510.6524178428	6085092.1029917905
house_4893	687118.8797922408	6084883.056584196
house_4894	687104.7404689643	6084878.048636784
house_4895	687090.601145688	6084873.0406893715
house_4896	687075.8563313854	6084871.166780755
house_4897	687060.9719005984	6084873.019789018
house_4898	687046.0889793187	6084874.890257991
house_4899	687031.206058039	6084876.760726965
house_4900	687125.1203954564	6084956.900516224
house_4901	687123.4357893636	6084941.997617845
house_4902	687122.3041575653	6084927.041212404
house_4903	687121.770565309	6084912.050706099
house_4904	687121.8348181659	6084897.05170908
house_4905	687120.7750618513	6084962.573866121
house_4906	687105.9270474059	6084964.7037644815
house_4907	687091.0790329605	6084966.833662842
house_4908	687076.231018515	6084968.963561204
house_4909	687061.3830040696	6084971.093459565
house_4910	687046.5349896242	6084973.223357926
house_4911	687146.8026534935	6085044.284824535
house_4912	687141.8300650093	6085030.1355433585
house_4913	687137.3945294279	6085015.808816292
house_4914	687133.5023560008	6085001.325019653
house_4915	687130.1590811891	6084986.704753176
house_4916	687127.369460787	6084971.968810719
house_4917	687143.8565221383	6085050.786032299
house_4918	687129.8681885542	6085056.201429194
house_4919	687115.8652379337	6085061.575541117
house_4920	687101.0783331544	6085063.498241714
house_4921	687086.0814243405	6085063.802751199
house_4922	687071.0845155265	6085064.107260684
house_4923	687187.7792687593	6085124.551337685
house_4924	687179.584375037	6085111.987750743
house_4925	687172.0668116186	6085099.00851823
house_4926	687165.0373750972	6085085.7602204485
house_4927	687158.4994917559	6085072.263704376
house_4928	687152.4615941028	6085058.536505693
house_4929	687186.6618468962	6085131.93056181
house_4930	687175.0420424885	6085141.410530616
house_4931	687161.3355145592	6085147.099300661
house_4932	687146.4730484089	6085149.120509121
house_4933	687131.6070121522	6085151.12075061
house_4934	687116.7409758955	6085153.120992099
house_4935	687101.8749396389	6085155.121233589
house_4936	687087.0089033822	6085157.121475078
house_4937	687072.1428671256	6085159.121716567
house_4938	687057.2768308689	6085161.121958056
house_4939	687042.3719844084	6085161.320414757
house_4940	687307.1830964515	6085171.8753954265
house_4941	687303.9955046764	6085157.21903413
house_4942	687489.7615516728	6084920.641652049
house_4943	687483.6051849754	6084906.971637703
house_4944	687478.9618880545	6084892.716014295
house_4945	687475.6082398612	6084878.104354671
house_4946	687473.6519115311	6084863.2343443055
house_4947	687471.9980970446	6084848.325793147
house_4948	687470.1317645282	6084833.445483014
house_4949	687466.1239646721	6084819.018244675
house_4950	687616.3678884724	6084906.36443413
house_4951	687609.1729538884	6084893.202636519
house_4952	687601.9780193043	6084880.040838909
house_4953	687591.6977592249	6084869.483951141
house_4954	687577.1666521806	6084867.28267509
house_4955	687563.9196848677	6084873.948690375
house_4956	687551.6973118647	6084882.644298357
house_4957	687539.4749388617	6084891.339906339
house_4958	687527.2525658587	6084900.035514321
house_4959	687515.0301928557	6084908.731122303
house_4960	687502.8078198527	6084917.4267302845
house_4961	687468.0360058836	6084810.941646762
house_4962	687481.4991235348	6084804.3276870465
house_4963	687494.962241186	6084797.713727332
house_4964	686515.7051689354	6085548.813589501
house_4965	686511.193675742	6085563.119058007
house_4966	686506.6821825487	6085577.424526513
house_4967	686501.5323919589	6085591.48603405
house_4968	686492.6926354478	6085603.505819803
house_4969	686481.6347454176	6085613.637998094
house_4970	686468.5239327872	6085620.376512273
house_4971	686454.0189160047	6085617.888771046
house_4972	686443.0902596425	6085607.736172063
house_4973	686433.021611112	6085596.617614748
house_4974	686422.9529625818	6085585.499057433
house_4975	686412.8843140514	6085574.380500117
house_4976	686402.815665521	6085563.261942803
house_4977	686392.7470169907	6085552.143385488
house_4978	686382.6783684603	6085541.024828172
house_4979	686372.6097199299	6085529.906270857
house_4980	686362.5410713996	6085518.787713542
house_4981	686352.4724228692	6085507.669156226
house_4982	686342.4037743389	6085496.550598911
house_4983	686332.3351258085	6085485.432041596
house_4984	686322.2664772781	6085474.31348428
house_4985	686312.1978287478	6085463.194926965
house_4986	686302.1291802174	6085452.07636965
house_4987	686292.060531687	6085440.957812335
house_4988	686281.9918831567	6085429.83925502
house_4989	686271.9232346263	6085418.720697705
house_4990	686261.8545860959	6085407.602140389
house_4991	686251.7859375656	6085396.483583074
house_4992	686241.7172890352	6085385.365025759
house_4993	686232.454218093	6085373.615648757
house_4994	686227.0811976971	6085359.70209681
house_4995	686226.4186149003	6085344.786518744
house_4996	686229.7713950018	6085330.174502929
house_4997	686233.4857416851	6085315.641656384
house_4998	686238.0461142341	6085301.394153585
house_4999	686247.0887353284	6085289.576848651
house_5000	686259.9739483194	6085282.131578697
house_5001	686274.7328988502	6085280.198223802
house_5002	686289.5603395931	6085282.424131918
house_5003	686304.3544670636	6085284.900781346
house_5004	686512.6261476403	6085542.045734038
house_5005	686500.0367111708	6085534.076554363
house_5006	686489.8081016476	6085523.110750915
house_5007	686479.7394510296	6085511.99219549
house_5008	686469.6708004115	6085500.873640065
house_5009	686459.6021497935	6085489.75508464
house_5010	686449.5334991754	6085478.636529216
house_5011	686439.4648485575	6085467.517973791
house_5012	686429.3961979394	6085456.399418366
house_5013	686419.3275473213	6085445.280862941
house_5014	686409.2588967034	6085434.162307517
house_5015	686593.7721816978	6085502.964587877
house_5016	686583.7813879799	6085514.131756264
house_5017	686572.7417771191	6085524.284031968
house_5018	686561.621909936	6085534.351137438
house_5019	686549.0124578059	6085542.341125601
house_5020	686534.5448396363	6085546.00262774
house_5021	686315.7626220443	6085281.747074652
house_5022	686320.6106182695	6085267.587886586
house_5023	686328.1355377974	6085254.650660371
house_5024	686338.046615774	6085243.435576611
house_5025	686349.8121148284	6085234.157942896
house_5026	686361.9990038673	6085225.412673572
house_5027	686397.5016822265	6085421.179115674
house_5028	686387.4330289055	6085410.060562697
house_5029	686377.3643755845	6085398.942009721
house_5030	686367.2957222635	6085387.823456744
house_5031	686357.2270689425	6085376.7049037665
house_5032	686347.1584156216	6085365.586350789
house_5033	686337.0897623006	6085354.467797813
house_5034	686327.5269803064	6085342.931791538
house_5035	686320.1701618904	6085329.895294663
house_5036	686315.5051621277	6085315.670031843
house_5037	686313.7647239874	6085300.807398176
house_5038	686650.5003803485	6085431.22918681
house_5039	686641.1961213931	6085442.994847237
house_5040	686631.8918624378	6085454.760507665
house_5041	686622.5876034824	6085466.526168091
house_5042	686613.2833445271	6085478.291828519
house_5043	686603.9790855717	6085490.057488946
house_5044	686689.4702139752	6085455.671979357
house_5045	686677.7045559011	6085446.367717425
house_5046	686665.9388978272	6085437.063455494
house_5047	686375.2145950675	6085215.929208443
house_5048	686387.4014802695	6085207.183933772
house_5049	686399.5883654716	6085198.438659101
house_5050	686411.7949393588	6085189.722504747
house_5051	686425.2706176537	6085183.288007311
house_5052	686440.09593575	6085181.253524673
house_5053	686455.0652889466	6085180.295158939
house_5054	686373.5505960765	6085223.2315743165
house_5055	686380.7454843057	6085236.393397267
house_5056	686387.9403725347	6085249.555220217
house_5057	686395.1352607638	6085262.717043167
house_5058	686402.4986672753	6085275.784665703
house_5059	686410.4540262636	6085288.498388788
house_5060	686418.946934665	6085300.861707307
house_5061	686427.5855180906	6085313.124450737
house_5062	686556.2160597807	6085330.500269543
house_5063	686546.9350529149	6085318.716540756
house_5064	686538.0252452134	6085306.649423175
house_5065	686529.3997302342	6085294.379361936
house_5066	686521.0506235264	6085281.919990966
house_5067	686512.9813175907	6085269.2763307635
house_5068	686505.2724529705	6085256.4087977335
house_5069	686497.9030475474	6085243.345227015
house_5070	686490.8276304728	6085230.120984074
house_5071	686484.1153948905	6085216.710849254
house_5072	686478.8022040726	6085202.701578202
house_5073	686475.5220099025	6085188.07663697
house_5074	686490.3369522495	6085116.570418112
house_5075	686483.2160557368	6085129.7549325125
house_5076	686478.1667002584	6085143.866182459
house_5077	686475.2746619724	6085158.5706832465
house_5078	686474.6363206139	6085173.539142815
house_5079	686404.564085129	6085421.529083113
house_5080	686415.6826405152	6085411.460432453
house_5081	686426.8011959015	6085401.391781792
house_5082	686437.9197512877	6085391.323131132
house_5083	684732.9762868764	6087428.652642104
house_5084	684723.2094580614	6087417.3377815895
house_5085	684725.347649732	6087403.343717814
house_5086	684737.1512106159	6087394.111570856
house_5087	684749.6837815433	6087385.878751983
house_5088	684763.7943260246	6087383.828451356
house_5089	684772.7489970555	6087395.377813007
house_5090	684771.8926308935	6087404.902918796
house_5091	684759.2704116167	6087412.997430272
house_5092	684747.550400349	6087422.340191131
house_5093	684682.7499535138	6087544.106783293
house_5094	684687.5547697139	6087529.897343958
house_5095	684692.6937531168	6087515.805117391
house_5096	684698.0927806888	6087501.811369731
house_5097	684703.855216713	6087487.966207466
house_5098	684710.4302660248	6087474.489129054
house_5099	684717.9440731928	6087461.512056301
house_5100	684726.3452961693	6087449.091188699
house_5101	684731.8504592262	6087434.347339241
house_5102	684720.6515667685	6087444.062356687
house_5103	684711.3371588547	6087455.811769829
house_5104	684703.2398244253	6087468.430168188
house_5105	684696.2149049087	6087481.675792566
house_5106	684690.3915037351	6087495.495449175
house_5107	684684.9317885534	6087509.466544699
house_5108	684679.812603728	6087523.565897672
house_5109	684674.9497936834	6087537.754814665
house_5110	684854.8421873177	6087380.375193447
house_5111	684839.8995348192	6087381.606157914
house_5112	684825.121312487	6087384.131078969
house_5113	684810.6118900647	6087387.908759243
house_5114	684796.4398259211	6087392.804931251
house_5115	684782.7801117856	6087398.986847961
house_5116	684712.148144392	6087669.760488932
house_5117	684710.8831775686	6087684.707055726
house_5118	684717.5011682033	6087665.603895325
house_5119	684732.2952728143	6087668.080681299
house_5120	684747.0268421439	6087670.87624888
house_5121	684761.2321318472	6087675.652611904
house_5122	684775.1557752708	6087681.232231408
house_5123	684789.0794186944	6087686.811850913
house_5124	684803.003062118	6087692.391470416
house_5125	684816.8833486012	6087698.068934585
house_5126	684824.9952979583	6087709.942578987
house_5127	684716.0786004825	6087607.554267501
house_5128	684713.601801931	6087622.348370007
house_5129	684711.1250033794	6087637.142472512
house_5130	684710.9395411856	6087652.03869241
house_5131	684707.6384316549	6087663.952705519
house_5132	684692.8443266203	6087661.475922075
house_5133	684678.0502215858	6087658.999138632
house_5134	684663.2561165513	6087656.522355188
house_5135	684734.670157352	6087763.188911216
house_5136	684735.9351294087	6087748.242344865
house_5137	684734.6329124981	6087733.802241481
house_5138	684720.3533320528	6087730.597222845
house_5139	684705.8547218803	6087731.723950569
house_5140	684702.48663124	6087745.919654834
house_5141	684729.2663108209	6087767.749447315
house_5142	684714.3197432844	6087766.484489262
house_5143	684823.6797520266	6087729.181789577
house_5144	684822.4148081063	6087744.12835831
house_5145	684821.149864186	6087759.074927042
house_5146	684814.1605693046	6087771.686989933
house_5147	684799.6663811672	6087773.707500168
house_5148	684784.719812736	6087772.442552688
house_5149	684769.7732443047	6087771.177605207
house_5150	684754.8266758735	6087769.912657726
house_5151	684739.8801074421	6087768.647710245
house_5152	684650.6945898475	6087761.099844779
house_5153	684665.641159391	6087762.364779117
house_5154	684680.5877289347	6087763.629713454
house_5155	684695.5342984783	6087764.894647792
house_5156	685268.8436448098	6087285.273398886
house_5157	685258.4520352356	6087274.869807298
house_5158	685258.1996004572	6087260.279758482
house_5159	685268.4684304176	6087249.9239087645
house_5160	685283.0655397313	6087249.9147283705
house_5161	685275.7041295479	6087283.939748179
house_5162	685283.9476181925	6087271.407992717
house_5163	685235.1650407398	6087345.56695554
house_5164	685243.4085629592	6087333.035222164
house_5165	685251.6520851785	6087320.503488787
house_5166	685259.8956073979	6087307.9717554115
house_5167	685268.1391296174	6087295.440022035
house_5168	685296.4734407015	6087252.366255516
house_5169	685304.7169628073	6087239.834522065
house_5170	685312.9604849132	6087227.302788613
house_5171	685321.204007019	6087214.771055163
house_5172	685329.1086008623	6087202.045185736
house_5173	685334.2787890999	6087183.454166985
house_5174	685348.3595564006	6087178.283867938
house_5175	685362.4403237011	6087173.113568893
house_5176	685376.5210910018	6087167.943269847
house_5177	685390.6018583025	6087162.772970801
house_5178	685327.1439833005	6087180.814062326
house_5179	685315.7703621606	6087171.589047428
house_5180	685300.9437400444	6087170.507716121
house_5181	685285.9599347205	6087171.204550401
house_5182	685270.9761293966	6087171.901384681
house_5183	685255.9923240726	6087172.598218962
house_5184	685241.0085187487	6087173.295053242
house_5185	685226.0247134247	6087173.991887523
house_5186	685211.0409081008	6087174.688721803
house_5187	685196.0571027768	6087175.385556083
house_5188	685181.0732974529	6087176.082390363
house_5189	685167.6187611887	6087181.440159363
house_5190	685163.9861600257	6087195.4974198975
house_5191	685164.6829817445	6087210.481225805
house_5192	685165.3798034634	6087225.465031714
house_5193	685166.0766251822	6087240.448837622
house_5194	685166.773446901	6087255.43264353
house_5195	685167.4702686198	6087270.416449438
house_5196	685168.1670903388	6087285.400255347
house_5197	685169.921204012	6087300.238653151
house_5198	685177.6130177372	6087312.913340437
house_5199	685189.7469628417	6087321.675215288
house_5200	685202.2786963857	6087329.918737253
house_5201	685214.8104299296	6087338.162259217
house_5202	685227.3421634736	6087346.405781182
house_5203	684735.8224441526	6087186.37126166
house_5204	684747.5063766108	6087195.77794664
house_5205	684759.1903090692	6087205.18463162
house_5206	684770.8742415275	6087214.591316599
house_5207	684680.7058112755	6087104.799387214
house_5208	684683.0532855273	6087119.587794346
house_5209	684687.7757054995	6087133.797050562
house_5210	684694.7480426296	6087147.050069096
house_5211	684703.7861159279	6087158.994782154
house_5212	684714.6450818403	6087169.32144012
house_5213	684726.3290090042	6087178.728131676
house_5214	684735.0633628196	6087179.341056781
house_5215	684744.4700512793	6087167.657127124
house_5216	684753.8767397391	6087155.973197468
house_5217	684762.3491787033	6087143.647032667
house_5218	684766.7958589228	6087129.406883729
house_5219	684789.4744503719	6087229.566253936
house_5220	684801.1584014863	6087238.9729157435
house_5221	684812.8423526009	6087248.37957755
house_5222	684824.3547428879	6087257.990668782
house_5223	684834.6709962353	6087268.852307663
house_5224	684843.4059371063	6087281.022817361
house_5225	684789.3151564875	6087223.10698041
house_5226	684800.5212259489	6087213.13582164
house_5227	684811.7272954102	6087203.164662869
house_5228	684822.9333648717	6087193.193504099
house_5229	684834.5408325389	6087183.726675579
house_5230	684848.0573418358	6087177.356197094
house_5231	684862.809949036	6087175.006127659
house_5232	684877.6913801882	6087176.595842937
house_5233	684892.4479026591	6087179.287504982
house_5234	684907.2044251299	6087181.979167028
house_5235	684921.9609476007	6087184.6708290735
house_5236	684936.732240095	6087187.275968108
house_5237	684951.5768176547	6087189.405562162
house_5238	684966.5074759673	6087190.806652983
house_5239	684981.4886739845	6087191.475924294
house_5240	684996.4847519663	6087191.4117847625
house_5241	685011.4727621388	6087190.834604097
house_5242	685026.4565674267	6087190.137769042
house_5243	685041.4403727145	6087189.440933986
house_5244	685056.4241780025	6087188.744098931
house_5245	685070.1023878537	6087193.382354162
house_5246	685074.5275966569	6087207.264750757
house_5247	685075.2244119991	6087222.248556962
house_5248	685075.9212273413	6087237.232363167
house_5249	685076.6180426835	6087252.216169371
house_5250	685077.3148580256	6087267.199975576
house_5251	685078.0116733678	6087282.183781781
house_5252	685074.7789840337	6087296.382279066
house_5253	685061.5120808101	6087301.973437988
house_5254	685046.5894053524	6087300.455604978
house_5255	685031.6671866464	6087298.930026762
house_5256	685016.7449679405	6087297.4044485465
house_5257	685001.8227492346	6087295.878870331
house_5258	684986.9005305286	6087294.353292115
house_5259	684971.9783118227	6087292.827713899
house_5260	684957.0560931168	6087291.302135684
house_5261	684942.1338744109	6087289.776557468
house_5262	684927.211655705	6087288.250979251
house_5263	684912.289436999	6087286.7254010355
house_5264	684897.3672182931	6087285.19982282
house_5265	684882.4175891507	6087284.288755926
house_5266	684867.8410992519	6087287.501468868
house_5267	684596.4094705618	6087101.513943976
house_5268	684611.4063822464	6087101.209575904
house_5269	684626.403293931	6087100.905207832
house_5270	684641.4002056157	6087100.60083976
house_5271	684656.3971173003	6087100.296471689
house_5272	684671.3940289849	6087099.992103618
house_5273	684680.7272383564	6087094.821230606
house_5274	684682.2539739176	6087079.924406122
house_5275	684686.3927948396	6087065.534151522
house_5276	684692.8146733738	6087052.003764292
house_5277	684390.687377549	6087474.505018929
house_5278	684395.6010160284	6087460.337426649
house_5279	684399.7596193829	6087445.930294074
house_5280	684403.1516158968	6087431.3237592345
house_5281	684405.7675626297	6087416.558513377
house_5282	684407.6001715424	6087401.67568831
house_5283	684408.6443296763	6087386.716742532
house_5284	684408.8971133257	6087371.723346465
house_5285	684408.357796168	6087356.737267086
house_5286	684407.0278513262	6087341.800252307
house_5287	684404.9109473603	6087326.953915396
house_5288	684393.6059060094	6087481.043261989
house_5289	684407.5457240369	6087486.582347957
house_5290	684421.4855420644	6087492.121433925
house_5291	684435.425360092	6087497.660519893
house_5292	684449.3651781195	6087503.199605861
house_5293	684349.0585069625	6087463.342059589
house_5294	684362.998327851	6087468.881138357
house_5295	684376.9381487394	6087474.420217125
house_5296	684400.2802618155	6087305.149435543
house_5297	684396.223838278	6087290.713153181
house_5298	684391.4094845579	6087276.511715664
house_5299	684385.8506857377	6087262.584880572
house_5300	684379.5630105415	6087248.971636541
house_5301	684372.5170980449	6087235.737135892
house_5302	684406.4145398509	6087308.848028086
house_5303	684421.0204594029	6087305.432312342
house_5304	684435.6263789549	6087302.016596599
